antecedents,consequents,support,confidence,lift
"frozenset({'packaged vegetables fruits', 'cream'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.01056394387237902,0.2693877551020408,2.458196053494426
"frozenset({'eggs', 'yogurt'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.014085258496505363,0.2693877551020408,2.458196053494426
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'bread'})","frozenset({'fresh vegetables', 'milk'})",0.02230165928613349,0.33306772908366533,2.457751356777614
frozenset({'baby food formula'}),"frozenset({'packaged vegetables fruits', 'milk', 'fresh fruits'})",0.011097476391186042,0.22907488986784139,2.457670670173412
"frozenset({'packaged vegetables fruits', 'bread'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.02230165928613349,0.2693298969072165,2.457668090424517
"frozenset({'fresh vegetables', 'milk', 'fresh fruits'})","frozenset({'packaged vegetables fruits', 'bread'})",0.02230165928613349,0.20350535540408957,2.457668090424517
"frozenset({'lunch meat', 'yogurt'})","frozenset({'packaged cheese', 'fresh fruits'})",0.017606573120631703,0.40194884287454324,2.457184332027907
"frozenset({'canned meals beans', 'fresh vegetables'})",frozenset({'soup broth bouillon'}),0.011150829643066745,0.21196754563894524,2.4569620951829005
"frozenset({'packaged vegetables fruits', 'lunch meat', 'fresh fruits'})","frozenset({'fresh vegetables', 'milk'})",0.015045617030358,0.332939787485242,2.4568072585968075
"frozenset({'crackers', 'yogurt'})","frozenset({'packaged cheese', 'milk'})",0.010403884116736916,0.2105831533477322,2.4561045695062504
"frozenset({'packaged cheese', 'crackers', 'fresh fruits'})","frozenset({'fresh vegetables', 'yogurt'})",0.01301819345889132,0.37947122861586313,2.4559493224955538
"frozenset({'fresh vegetables', 'fresh dips tapenades'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.017980045883796616,0.29665492957746475,2.4559202054197975
"frozenset({'packaged cheese', 'eggs', 'fresh fruits'})","frozenset({'packaged vegetables fruits', 'yogurt'})",0.011844421917515873,0.33183856502242154,2.455448173792044
"frozenset({'packaged vegetables fruits', 'dry pasta'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.010724003628021127,0.26907630522088355,2.455354035421139
"frozenset({'packaged cheese', 'fresh fruits', 'chips pretzels'})",frozenset({'crackers'}),0.012431307688203596,0.2987179487179487,2.454568396677121
"frozenset({'packaged vegetables fruits', 'milk', 'bread'})","frozenset({'fresh fruits', 'yogurt'})",0.016966334098063276,0.4877300613496932,2.454100547618067
"frozenset({'pasta sauce', 'fresh fruits'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.013551725977698341,0.29638273045507585,2.453666747755957
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'fresh dips tapenades'})","frozenset({'fresh fruits', 'yogurt'})",0.011417595902470256,0.48747152619589973,2.452799682010671
"frozenset({'canned meals beans', 'packaged vegetables fruits'})","frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.011844421917515873,0.3096234309623431,2.4527776697071837
"frozenset({'packaged cheese', 'eggs'})","frozenset({'fresh vegetables', 'packaged vegetables fruits', 'yogurt'})",0.010670650376140426,0.2309468822170901,2.452485786626017
"frozenset({'cereal', 'packaged vegetables fruits'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.011470949154350958,0.26875,2.4523764605647513
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'yogurt'})","frozenset({'fresh vegetables', 'chips pretzels'})",0.011577655658112362,0.21442687747035574,2.452106750718046
"frozenset({'milk', 'frozen produce'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.011310889398708852,0.29608938547486036,2.451238229662238
"frozenset({'fresh fruits', 'other creams cheeses'})","frozenset({'packaged cheese', 'milk'})",0.01280478045136851,0.21015761821366022,2.4511414052138356
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'chips pretzels'})",frozenset({'fresh dips tapenades'}),0.012698073947607106,0.25481798715203424,2.4505148964548886
"frozenset({'packaged cheese', 'fresh vegetables', 'yogurt'})","frozenset({'milk', 'fresh fruits'})",0.02576962065837913,0.4285714285714286,2.4497451313553786
frozenset({'canned jarred vegetables'}),frozenset({'fresh herbs'}),0.017926692631915916,0.23595505617977527,2.4487849490462503
"frozenset({'fresh vegetables', 'milk', 'frozen produce'})","frozenset({'fresh fruits', 'yogurt'})",0.012644720695726405,0.486652977412731,2.4486810082273336
"frozenset({'fresh vegetables', 'dry pasta'})","frozenset({'packaged cheese', 'packaged vegetables fruits', 'fresh fruits'})",0.012004481673157978,0.23029682702149434,2.448357021476953
"frozenset({'yogurt', 'other creams cheeses'})","frozenset({'fresh vegetables', 'milk'})",0.011417595902470256,0.33178294573643413,2.4482707684795217
"frozenset({'fresh fruits', 'packaged vegetables fruits', 'fresh herbs'})","frozenset({'fresh vegetables', 'milk'})",0.014938910526596596,0.33175355450236965,2.4480538866291
"frozenset({'packaged vegetables fruits', 'crackers'})","frozenset({'packaged cheese', 'fresh fruits'})",0.022088246278610682,0.40038684719535783,2.4476355763152617
"frozenset({'fresh vegetables', 'refrigerated', 'yogurt'})","frozenset({'packaged cheese', 'fresh fruits'})",0.011684362161873766,0.40036563071297987,2.447505876207887
"frozenset({'packaged vegetables fruits', 'fresh dips tapenades'})","frozenset({'packaged cheese', 'yogurt'})",0.01275142719948781,0.22980769230769232,2.4473213505244753
"frozenset({'fresh fruits', 'fresh herbs', 'yogurt'})","frozenset({'fresh vegetables', 'packaged vegetables fruits'})",0.01600597556421064,0.6134969325153374,2.447068100901249
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'fresh dips tapenades'})","frozenset({'packaged cheese', 'fresh fruits'})",0.015739209304807128,0.40027137042062416,2.4469296463776122
"frozenset({'lunch meat', 'yogurt'})","frozenset({'fresh vegetables', 'bread'})",0.010403884116736916,0.23751522533495736,2.4460153123368715
"frozenset({'fresh vegetables', 'milk', 'other creams cheeses'})","frozenset({'fresh fruits', 'yogurt'})",0.010243824361094809,0.4860759493670886,2.4457775889898903
"frozenset({'frozen produce', 'fresh vegetables', 'yogurt'})","frozenset({'packaged cheese', 'fresh fruits'})",0.013231606466414128,0.39999999999999997,2.4452707110241354
"frozenset({'packaged vegetables fruits', 'lunch meat'})","frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.017553219868751,0.30863039399624764,2.444911020571289
"frozenset({'packaged vegetables fruits', 'crackers'})","frozenset({'fresh vegetables', 'chips pretzels'})",0.01179106866563517,0.2137330754352031,2.4441726863221547
"frozenset({'fresh herbs', 'frozen produce'})","frozenset({'fresh vegetables', 'packaged vegetables fruits'})",0.01029717761297551,0.6126984126984126,2.443883028134996
"frozenset({'breakfast bakery', 'fresh fruits'})",frozenset({'other creams cheeses'}),0.01179106866563517,0.22854188210961737,2.443559895254169
"frozenset({'packaged cheese', 'frozen produce'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.011257536146828149,0.26776649746192893,2.4434018801990915
frozenset({'breakfast bakery'}),frozenset({'other creams cheeses'}),0.017393160113108895,0.2284512964260687,2.442591357052941
"frozenset({'frozen produce', 'fresh fruits', 'yogurt'})","frozenset({'fresh vegetables', 'milk'})",0.012644720695726405,0.3310055865921788,2.4425345312981133
"frozenset({'fresh vegetables', 'frozen breakfast'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.010243824361094809,0.29493087557603687,2.441647261891192
"frozenset({'fresh fruits', 'crackers', 'yogurt'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.01301819345889132,0.35209235209235207,2.4414602128253624
"frozenset({'packaged cheese', 'lunch meat', 'fresh fruits'})","frozenset({'fresh vegetables', 'milk'})",0.011631008909993064,0.33080424886191195,2.4410488332357545
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'bread'})","frozenset({'packaged cheese', 'fresh fruits'})",0.022728485301179106,0.3992502343017807,2.4406872607691703
"frozenset({'baby food formula', 'fresh fruits'})","frozenset({'packaged vegetables fruits', 'yogurt'})",0.01173771541375447,0.32983508245877063,2.440623351963971
"frozenset({'yogurt', 'frozen breakfast'})","frozenset({'packaged cheese', 'fresh fruits'})",0.011204182894947448,0.39923954372623577,2.44062190739101
"frozenset({'packaged vegetables fruits', 'yogurt'})","frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits'})",0.036707037293923064,0.27161468614291356,2.4404957154250377
"frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits'})","frozenset({'packaged vegetables fruits', 'yogurt'})",0.036707037293923064,0.32981783317353786,2.4404957154250377
"frozenset({'fresh dips tapenades', 'fresh fruits'})","frozenset({'fresh vegetables', 'packaged vegetables fruits', 'yogurt'})",0.016699567838659765,0.22980910425844345,2.440403422728615
"frozenset({'milk', 'canned jarred vegetables'})","frozenset({'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits'})",0.011097476391186042,0.48711943793911006,2.4398930051557293
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'hot dogs bacon sausage'})","frozenset({'fresh vegetables', 'yogurt'})",0.012004481673157978,0.3768844221105528,2.4392074321885673
"frozenset({'canned meals beans', 'fresh vegetables', 'packaged vegetables fruits'})","frozenset({'packaged cheese', 'fresh fruits'})",0.012431307688203596,0.398972602739726,2.4389900499512995
"frozenset({'packaged vegetables fruits', 'yogurt', 'water seltzer sparkling water'})","frozenset({'packaged cheese', 'fresh fruits'})",0.012324601184442192,0.3989637305699482,2.4389358128090475
"frozenset({'eggs', 'milk'})","frozenset({'packaged cheese', 'fresh vegetables', 'packaged vegetables fruits'})",0.010030411353572001,0.21099887766554437,2.4381947990661517
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'dry pasta'})","frozenset({'fresh vegetables', 'yogurt'})",0.01173771541375447,0.37671232876712335,2.4380936388405363
"frozenset({'fresh vegetables', 'cereal', 'milk'})","frozenset({'fresh fruits', 'yogurt'})",0.010030411353572001,0.48453608247422686,2.4380294748495124
"frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits', 'yogurt'})","frozenset({'soy lactosefree', 'packaged vegetables fruits'})",0.010990769887424638,0.20850202429149794,2.4378998386123185
"frozenset({'eggs', 'milk', 'fresh fruits'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.012698073947607106,0.3515509601181684,2.4377061211597595
"frozenset({'packaged vegetables fruits', 'hot dogs bacon sausage'})","frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits'})",0.011044123139305341,0.27129750982962,2.437645842155593
"frozenset({'packaged vegetables fruits', 'pasta sauce'})","frozenset({'packaged cheese', 'fresh fruits'})",0.013551725977698341,0.3987441130298274,2.4375932519628356
"frozenset({'packaged cheese', 'chips pretzels'})",frozenset({'fresh dips tapenades'}),0.015045617030358,0.25336927223719674,2.436583001304145
"frozenset({'packaged cheese', 'fresh vegetables', 'packaged vegetables fruits', 'bread'})","frozenset({'fresh fruits', 'yogurt'})",0.012271247932561489,0.4842105263157895,2.4363913811374074
"frozenset({'crackers', 'fresh fruits'})","frozenset({'packaged cheese', 'yogurt'})",0.018513578402603637,0.22874093605800921,2.435961002576856
"frozenset({'frozen produce', 'yogurt'})","frozenset({'packaged vegetables fruits', 'milk', 'fresh fruits'})",0.010937416635543937,0.22702104097452935,2.4356355872842608
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'bread'})","frozenset({'fresh vegetables', 'yogurt'})",0.013391666222056234,0.37631184407796103,2.4355016897628534
"frozenset({'packaged vegetables fruits', 'yogurt', 'bread'})",frozenset({'lunch meat'}),0.010243824361094809,0.2711864406779661,2.435480334272697
"frozenset({'yogurt', 'bread'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.017713279624393105,0.2668810289389067,2.435321872152837
"frozenset({'packaged cheese', 'milk'})","frozenset({'packaged vegetables fruits', 'bread'})",0.01728645360934749,0.2016179215930305,2.4348741652178933
"frozenset({'packaged vegetables fruits', 'bread'})","frozenset({'packaged cheese', 'milk'})",0.01728645360934749,0.20876288659793815,2.4348741652178933
"frozenset({'packaged cheese', 'fresh dips tapenades'})","frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.011364242650589553,0.30735930735930733,2.434841715061495
"frozenset({'packaged vegetables fruits', 'fresh dips tapenades', 'fresh fruits'})","frozenset({'fresh vegetables', 'yogurt'})",0.016699567838659765,0.3762019230769231,2.434790277703995
"frozenset({'fresh vegetables', 'fresh fruits', 'other creams cheeses'})","frozenset({'packaged vegetables fruits', 'milk'})",0.011897775169396574,0.2797992471769134,2.434669122486949
"frozenset({'fresh vegetables', 'baby food formula'})","frozenset({'milk', 'fresh fruits'})",0.012111188176919384,0.425891181988743,2.4344246489829247
"frozenset({'fresh vegetables', 'lunch meat', 'yogurt'})","frozenset({'milk', 'fresh fruits'})",0.012111188176919384,0.425891181988743,2.4344246489829247
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'cream'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.01056394387237902,0.35106382978723405,2.434328287718138
"frozenset({'fresh vegetables', 'butter', 'fresh fruits'})","frozenset({'packaged vegetables fruits', 'milk'})",0.01029717761297551,0.2797101449275362,2.4338938005463375
"frozenset({'crackers', 'yogurt'})","frozenset({'packaged cheese', 'fresh vegetables', 'packaged vegetables fruits'})",0.010403884116736916,0.2105831533477322,2.433390902094047
"frozenset({'packaged vegetables fruits', 'lunch meat'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.019954116203382596,0.350844277673546,2.432805881034137
"frozenset({'fresh vegetables', 'fresh dips tapenades', 'fresh fruits'})","frozenset({'soy lactosefree', 'packaged vegetables fruits'})",0.010190471109214106,0.20806100217864923,2.4327432088798644
"frozenset({'butter', 'fresh fruits'})","frozenset({'fresh vegetables', 'bread'})",0.012324601184442192,0.2361963190184049,2.432432751297782
"frozenset({'fresh vegetables', 'fresh fruits', 'bread'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.022728485301179106,0.29379310344827586,2.432227976117948
"frozenset({'fresh fruits', 'packaged vegetables fruits', 'milk', 'yogurt'})","frozenset({'fresh vegetables', 'chips pretzels'})",0.010137117857333405,0.21252796420581657,2.4303914784073335
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'milk'})","frozenset({'eggs', 'fresh fruits'})",0.011097476391186042,0.23636363636363633,2.4301501022290926
"frozenset({'crackers', 'fresh fruits'})","frozenset({'packaged cheese', 'fresh vegetables', 'packaged vegetables fruits'})",0.01701968734994398,0.2102834541858932,2.4299277323096153
"frozenset({'packaged vegetables fruits', 'nuts seeds dried fruit'})","frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits'})",0.01077735687990183,0.2704149933065596,2.429716308506638
"frozenset({'packaged vegetables fruits', 'lunch meat', 'fresh fruits'})","frozenset({'milk', 'yogurt'})",0.011310889398708852,0.2502951593860685,2.4294573652890117
"frozenset({'canned meals beans', 'fresh fruits'})",frozenset({'soup broth bouillon'}),0.010724003628021127,0.20959332638164754,2.4294420014664313
"frozenset({'packaged vegetables fruits', 'lunch meat'})","frozenset({'packaged cheese', 'milk'})",0.011844421917515873,0.20825515947467166,2.428952367164761
"frozenset({'soy lactosefree', 'packaged vegetables fruits', 'yogurt'})","frozenset({'fresh fruits', 'bread'})",0.010137117857333405,0.2923076923076923,2.4285120021822153
"frozenset({'soy lactosefree', 'bread'})","frozenset({'fresh fruits', 'packaged vegetables fruits', 'yogurt'})",0.010137117857333405,0.2702702702702703,2.428415951905885
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'milk'})","frozenset({'fresh vegetables', 'eggs'})",0.010030411353572001,0.21363636363636365,2.4282512817685653
"frozenset({'packaged vegetables fruits', 'yogurt'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.03596009176759323,0.26608764311093563,2.4280821299066537
"frozenset({'fresh vegetables', 'milk', 'fresh fruits'})","frozenset({'packaged vegetables fruits', 'yogurt'})",0.03596009176759323,0.3281402142161635,2.4280821299066533
"frozenset({'packaged vegetables fruits', 'crackers', 'fresh fruits'})","frozenset({'fresh vegetables', 'yogurt'})",0.016752921090540468,0.3751493428912784,2.427977946758022
"frozenset({'cereal', 'yogurt'})","frozenset({'packaged vegetables fruits', 'milk'})",0.011044123139305341,0.27897574123989216,2.4275033974277154
"frozenset({'fresh vegetables', 'nuts seeds dried fruit', 'fresh fruits'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.01077735687990183,0.29317851959361396,2.427140014462503
"frozenset({'lunch meat', 'fresh fruits'})","frozenset({'packaged cheese', 'yogurt'})",0.017606573120631703,0.22790055248618787,2.4270113950276246
"frozenset({'milk', 'fresh fruits', 'bread'})","frozenset({'fresh vegetables', 'eggs'})",0.010457237368617617,0.21350762527233114,2.426788005142088
"frozenset({'soy lactosefree', 'fresh vegetables', 'yogurt'})","frozenset({'packaged cheese', 'fresh fruits'})",0.015098970282238703,0.39691444600280507,2.4264081739825754
"frozenset({'packaged vegetables fruits', 'chips pretzels'})",frozenset({'fresh dips tapenades'}),0.01910046417329136,0.2522903453136011,2.42620725613793
"frozenset({'packaged vegetables fruits', 'milk', 'crackers'})","frozenset({'fresh fruits', 'yogurt'})",0.010083764605452702,0.48214285714285715,2.425987535953979
"frozenset({'fresh fruits', 'dry pasta'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.018620284906365043,0.34969939879759515,2.4248671223319738
"frozenset({'packaged vegetables fruits', 'yogurt', 'chips pretzels'})","frozenset({'fresh vegetables', 'milk'})",0.011044123139305341,0.32857142857142857,2.4245725534308216
"frozenset({'packaged cheese', 'fresh fruits', 'water seltzer sparkling water'})","frozenset({'packaged vegetables fruits', 'yogurt'})",0.012324601184442192,0.32765957446808514,2.424525623472294
"frozenset({'cereal', 'packaged vegetables fruits', 'fresh fruits'})","frozenset({'fresh vegetables', 'yogurt'})",0.012431307688203596,0.3745980707395498,2.424410096640671
"frozenset({'packaged vegetables fruits', 'fresh dips tapenades'})","frozenset({'fresh fruits', 'chips pretzels'})",0.014992263778477299,0.27019230769230773,2.424229020142137
"frozenset({'packaged vegetables fruits', 'butter'})","frozenset({'fresh vegetables', 'milk'})",0.011951128421277277,0.3284457478005865,2.4236451381993676
"frozenset({'fresh herbs', 'milk', 'yogurt'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.010350530864856213,0.8220338983050848,2.4233062843554896
"frozenset({'packaged vegetables fruits', 'dry pasta'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.013925198740863256,0.3493975903614458,2.4227743381962923
"frozenset({'packaged cheese', 'other creams cheeses'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.010083764605452702,0.26544943820224715,2.4222584324365717
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'chips pretzels'})",frozenset({'fresh dips tapenades'}),0.014992263778477299,0.2517921146953405,2.421415908535027
"frozenset({'packaged vegetables fruits', 'milk', 'fresh herbs'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.014938910526596596,0.8211143695014662,2.4205955689786065
"frozenset({'packaged vegetables fruits', 'cream'})","frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits'})",0.01056394387237902,0.2693877551020408,2.420486430430274
"frozenset({'packaged vegetables fruits', 'butter'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.012698073947607106,0.34897360703812313,2.419834375403456
"frozenset({'cereal', 'packaged vegetables fruits'})","frozenset({'fresh fruits', 'bread'})",0.012431307688203596,0.29124999999999995,2.41972462322695
"frozenset({'eggs', 'milk'})","frozenset({'fresh vegetables', 'packaged vegetables fruits', 'yogurt'})",0.010830710131782531,0.22783389450056116,2.419428149928622
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'milk'})","frozenset({'fresh fruits', 'yogurt'})",0.022568425545537,0.48068181818181815,2.4186360585723
"frozenset({'fresh herbs', 'yogurt'})","frozenset({'fresh vegetables', 'packaged vegetables fruits'})",0.018406871898842235,0.6063268892794377,2.4184687988432643
"frozenset({'packaged cheese', 'soy lactosefree'})","frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.015098970282238703,0.30528586839266453,2.41841632767697
"frozenset({'soy lactosefree', 'packaged vegetables fruits', 'fresh herbs'})","frozenset({'fresh vegetables', 'fresh fruits'})",0.011684362161873766,0.8202247191011236,2.4179729333300344
"frozenset({'fresh vegetables', 'cream', 'fresh fruits'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.01056394387237902,0.29203539823008845,2.41767644391632
"frozenset({'fresh vegetables', 'cereal'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.013818492237101852,0.2919954904171364,2.417346058696284
"frozenset({'milk', 'other creams cheeses'})","frozenset({'packaged cheese', 'fresh fruits'})",0.01280478045136851,0.3953871499176277,2.41707154302221
"frozenset({'eggs', 'yogurt'})","frozenset({'fresh vegetables', 'bread'})",0.012271247932561489,0.2346938775510204,2.416960080735591
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'bread'})","frozenset({'milk', 'fresh fruits'})",0.015045617030358,0.42278860569715143,2.4166900995979597
"frozenset({'fresh vegetables', 'spreads'})","frozenset({'fresh fruits', 'bread'})",0.012911486955129916,0.29086538461538464,2.4165292126977636
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'lunch meat'})","frozenset({'fresh vegetables', 'yogurt'})",0.010137117857333405,0.3732809430255403,2.4158856060523837
"frozenset({'fresh vegetables', 'packaged vegetables fruits', 'lunch meat'})","frozenset({'fresh fruits', 'chips pretzels'})",0.010830710131782531,0.2692307692307692,2.415601870604264
"frozenset({'packaged vegetables fruits', 'bread'})","frozenset({'packaged cheese', 'yogurt'})",0.018780344662007148,0.2268041237113402,2.4153350515463914
"frozenset({'packaged cheese', 'fresh vegetables', 'milk'})","frozenset({'fresh fruits', 'bread'})",0.015845915808568534,0.29060665362035226,2.414379658158804
"frozenset({'packaged cheese', 'frozen produce'})","frozenset({'milk', 'yogurt'})",0.010457237368617617,0.24873096446700507,2.414274711033183
"frozenset({'packaged vegetables fruits', 'lunch meat'})","frozenset({'fresh vegetables', 'milk', 'fresh fruits'})",0.015045617030358,0.2645403377110694,2.4139627798045633
"frozenset({'packaged vegetables fruits', 'eggs', 'yogurt'})","frozenset({'milk', 'fresh fruits'})",0.012324601184442192,0.4223034734917733,2.413917048995519
"frozenset({'packaged vegetables fruits', 'crackers'})","frozenset({'packaged cheese', 'milk'})",0.011417595902470256,0.20696324951644102,2.4138843719269785
"frozenset({'crackers', 'yogurt'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.014405378007789574,0.2915766738660907,2.4138787978233824
"frozenset({'fresh vegetables', 'cereal'})","frozenset({'packaged vegetables fruits', 'milk'})",0.013124899962652724,0.2773393461104848,2.413264328759896
"frozenset({'lunch meat', 'fresh fruits'})","frozenset({'fresh vegetables', 'packaged vegetables fruits', 'yogurt'})",0.017553219868751,0.22720994475138123,2.412802263158719
"frozenset({'packaged vegetables fruits', 'canned jarred vegetables'})","frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.012217894680680788,0.3045212765957447,2.412359377529181
"frozenset({'packaged cheese', 'fresh vegetables', 'crackers'})","frozenset({'fresh fruits', 'yogurt'})",0.01301819345889132,0.47937131630648333,2.4120420353107157
"frozenset({'packaged cheese', 'crackers'})",frozenset({'lunch meat'}),0.012538014191965,0.26857142857142857,2.4119953453350673
"frozenset({'packaged cheese', 'fresh vegetables', 'packaged vegetables fruits', 'yogurt'})","frozenset({'fresh fruits', 'chips pretzels'})",0.010884063383663234,0.26877470355731226,2.4115099419697
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'yogurt'})","frozenset({'fresh fruits', 'chips pretzels'})",0.014512084511550978,0.26877470355731226,2.4115099419697
"frozenset({'milk', 'fresh fruits', 'chips pretzels'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.011044123139305341,0.2911392405063291,2.4102574137853914
"frozenset({'packaged vegetables fruits', 'lunch meat'})","frozenset({'packaged cheese', 'fresh fruits'})",0.022408365789894896,0.39399624765478425,2.4085687116091394
"frozenset({'fresh vegetables', 'baby food formula'})","frozenset({'packaged cheese', 'fresh fruits'})",0.011204182894947448,0.39399624765478425,2.4085687116091394
"frozenset({'eggs', 'yogurt'})","frozenset({'packaged cheese', 'packaged vegetables fruits', 'fresh fruits'})",0.011844421917515873,0.22653061224489798,2.4083172236563377
"frozenset({'fresh fruits', 'dry pasta'})","frozenset({'packaged cheese', 'milk'})",0.010990769887424638,0.2064128256513026,2.4074645869211975
"frozenset({'packaged cheese', 'packaged vegetables fruits'})","frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.036707037293923064,0.303886925795053,2.407334171672307
"frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.036707037293923064,0.29078613693998306,2.4073341716723067
"frozenset({'packaged cheese', 'fresh fruits', 'chips pretzels'})",frozenset({'lunch meat'}),0.011150829643066745,0.26794871794871794,2.4064028847689602
"frozenset({'packaged vegetables fruits', 'crackers'})","frozenset({'fresh fruits', 'fresh vegetables', 'yogurt'})",0.016752921090540468,0.3036750483558994,2.405655719076341
"frozenset({'fresh fruits', 'instant foods'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.010137117857333405,0.29051987767584103,2.405129888373802
"frozenset({'packaged vegetables fruits', 'fresh fruits', 'hot dogs bacon sausage'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.011044123139305341,0.3467336683417086,2.404302310665425
"frozenset({'packaged cheese', 'cereal'})",frozenset({'crackers'}),0.010457237368617617,0.2925373134328358,2.403782054218168
"frozenset({'fresh vegetables', 'milk', 'chips pretzels'})","frozenset({'packaged cheese', 'fresh fruits'})",0.011577655658112362,0.39311594202898553,2.403187247700351
"frozenset({'packaged vegetables fruits', 'lunch meat'})","frozenset({'fresh vegetables', 'chips pretzels'})",0.011951128421277277,0.21013133208255158,2.402984476646287
"frozenset({'packaged vegetables fruits', 'eggs', 'fresh fruits'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.019153817425172064,0.3465250965250965,2.4028560429781294
"frozenset({'packaged cheese', 'packaged vegetables fruits', 'bread'})",frozenset({'crackers'}),0.010403884116736916,0.2923538230884558,2.40227431220821
"frozenset({'frozen produce', 'fresh fruits', 'yogurt'})","frozenset({'packaged cheese', 'fresh vegetables'})",0.013231606466414128,0.3463687150837989,2.4017716710379737
"frozenset({'packaged vegetables fruits', 'yogurt', 'refrigerated'})","frozenset({'packaged cheese', 'fresh fruits'})",0.011150829643066745,0.39285714285714285,2.40160516261299
"frozenset({'packaged vegetables fruits', 'crackers', 'fresh fruits'})",frozenset({'fresh dips tapenades'}),0.011150829643066745,0.24970131421744324,2.4013092521177724
"frozenset({'lunch meat', 'fresh fruits'})","frozenset({'packaged cheese', 'packaged vegetables fruits'})",0.022408365789894896,0.29005524861878457,2.4012833590379326
"frozenset({'eggs', 'milk'})","frozenset({'packaged cheese', 'fresh vegetables', 'fresh fruits'})",0.012698073947607106,0.2671156004489338,2.400070804992505
"frozenset({'packaged cheese', 'soy lactosefree', 'yogurt'})","frozenset({'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits'})",0.010990769887424638,0.4790697674418604,2.3995736641268812
"frozenset({'baby food formula', 'packaged vegetables fruits'})","frozenset({'packaged cheese', 'fresh fruits'})",0.010030411353572001,0.3924843423799583,2.3993261673932023
"frozenset({'packaged cheese', 'lunch meat'})","frozenset({'fresh fruits', 'bread'})",0.013711785733340446,0.28876404494382024,2.3990711411267833
"frozenset({'packaged vegetables fruits', 'juice nectars'})","frozenset({'fresh fruits', 'chips pretzels'})",0.010884063383663234,0.26736566186107474,2.39886768801442
